item name中文,model name中文,price,image url,product link,二级类目,三级类目,四级类目,邀请码,model id,final_1688_link,price judge,销售优先级,itemid,最大价格,销售优先级,该款式有sku数,是否有高价品加投资源,是否为重抛货,是否重点招募
【现货】太阳能室内灯 太阳能吸顶灯 太阳能户外灯 防水方形,250000W-白色-B1T1🔥,85.23,https://cf.shopee.ph/file/ph-11134207-820l5-mr8i0ndezpxdc3,http://shopee.ph/product/890280291/29162228400,灯光,太阳能灯,太阳能吸顶灯/高棚灯,IVCN2026091816295,406049558939,相似款：https://detail.1688.com/offer/1062487462547.html?spm=a26352.b28411319/2508.0.0,P1,高销售优先级,29162228400,85.23,高销售优先级,1,否,是,是
纸质冰淇淋杯，带平盖和白色勺子，4盎司和5盎司两种规格，50套。,CPW 4盎司杯子+盖子+勺子,10.4,https://cf.shopee.co.th/file/th-11134207-7r98o-ltage084upj1d6,http://shopee.co.th/product/145390914/3024641363,派对用品,一次性餐具,,IVCN2026091814225,124405235187,"相似款：https://detail.1688.com/offer/633050983839.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0
https://detail.1688.com/offer/927580631176.html?spm=a26352.13672862.offerlist.100.394a1e62P5jNOR",P1,高销售优先级,3024641363,10.4,高销售优先级,1,否,是,是
（6盏灯一盒）嵌入式LED办公室吸顶灯，60x60厘米，40瓦，白光6500K。,（6盏灯一盒）嵌入式LED办公室吸顶灯，60x60厘米，40瓦，白光6500K。,357.99,https://cf.shopee.co.th/file/th-11134207-7rasd-m8fwj1lid8b365,http://shopee.co.th/product/354198813/26583003456,灯光,室内固定照明-天花灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN2026091816073,128296152701,相似款：https://detail.1688.com/offer/742666039326.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23down-th.img.susercontent.com&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,26583003456,357.99,高销售优先级,1,否,是,是
Ecolum 100W 太阳能泛光灯 - CFL52100DL,默认,33,https://cf.shopee.ph/file/ph-11134207-7rasd-m0wuny6y43abfd,http://shopee.ph/product/126386977/14879886402,灯光,太阳能灯,太阳能投光灯,IVCN2026091814615,154124028503,https://detail.1688.com/offer/928426706646.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A210790e117546215273401978e0f4e&token=B4u4EhEWWjbQIvgHQhA8fSRaW3qrxbwgMe9qGE9pQvshXBKDTmNzS8C1%2FAmC0MOG&tracelog=cps&clickid=f7a027bfa3efad38cc255eaeae768c45&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDCDB1B72E46D33C677277128E37AF2B59168184099BA01A436814BD827F4421DC27EEF6D6099BA67CE089F770C23C101B777A03E2350EED497331E2A4140C962DC99D0A0E133813A06DA66B6886070CB2766F4913CAEAB786C4231CBE28F0C311293D39C95739D6F59FE9A1957EEEA722A2E285130D9A5E9BB94E10904BAC2FE499A5AFF5E17DFD28A%26cbu_cps_trace_flag%3Dwrite,P0,高销售优先级,14879886402,33,高销售优先级,1,否,是,是
半月形美学台灯，水疗拱形，3种可调节色调，美容院，肌肤清洁,所以,105,https://cf.shopee.com.br/file/br-11134207-820mh-mruxju195qtg68,http://shopee.com.br/product/1061277659/23893371348,灯光,功能灯,功能灯,IVCN2026091815749,159783551745,相似款：https://detail.1688.com/offer/895729373845.html?spm=a26352.b28411319/2508.0.0,P1,高销售优先级,23893371348,105,高销售优先级,2,否,是,是
75厘米理发店招牌，带地球仪图案 - (代码：0dz7),110伏,149,https://cf.shopee.com.br/file/d7eda0b3b3ecea6773f3d6c8534d89bf,http://shopee.com.br/product/467545515/12528606002,灯光,应急及标识照明,指示牌/灯箱招牌/标识,IVCN2026091814555,209604088274,相似款：https://detail.1688.com/offer/900234875007.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,12528606002,149,高销售优先级,1,否,是,是
YUDI落地灯，复古Skyshow®柱灯。,尤迪·杜拉多/贝格,64,https://cf.shopee.com.br/file/br-11134207-81z1k-mdw01twyjri8e8,http://shopee.com.br/product/341618597/18698963786,灯光,室内移动照明,台灯/落地灯/夹子灯/学习灯/小夜灯,IVCN2026091814773,159546460965,相似款：https://detail.1688.com/offer/858441353732.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21080f7717833042996178475e102b&token=QAHFDfVaOGsdwjRC%2FIMRLd9%2BBM3s8l%2F4S9mJpDL17D8JVQy6BreCxReXi22zPci5,P1,高销售优先级,18698963786,64,高销售优先级,1,否,是,是
（飞利浦芯片耐用型）LED T5荧光灯管套装（符合TIS标准）30厘米、60厘米、90厘米，铝+PC。,120厘米 16瓦 白色,16.66,https://cf.shopee.co.th/file/th-11134207-81ztm-mhaaj2dsldl67a,http://shopee.co.th/product/76261845/8458177552,灯光,灯具配件,灯带配件/控制器,IVCN2026091814411,400165754412,相似款：https://detail.1688.com/offer/1058979020509.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,8458177552,16.66,高销售优先级,1,否,是,是
LED霓虹灯，交流220V，带遥控器，IP65防水，3米/5米/10米/15米/20米,220V RGB，5米长+插头,17.25,https://cf.shopee.co.th/file/th-11134207-7rasf-m55gqpcte2gnf4,http://shopee.co.th/product/1314751933/25940507955,灯光,装饰圆形灯,灯串/灯带/窗帘灯/装饰灯/舞台,IVCN2026091816001,223711482399,相似款：https://detail.1688.com/offer/899566600245.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,25940507955,17.25,高销售优先级,1,否,是,是
2x8 英寸透明塑料袋，直开口，适合装零食、果冻、派对小礼物或钥匙扣。,200张,1.89,https://cf.shopee.co.th/file/ce274d88cf6658344636293595d6212e,http://shopee.co.th/product/81148251/11866132669,派对用品,一次性餐具,,IVCN2026091814531,121810356613,https://detail.1688.com/offer/703576956585.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,11866132669,1.89,高销售优先级,1,否,是,是
这款高档 LED 聚光灯有 200 瓦和 400 瓦两种规格，防水防雨，防护等级为 IP66（非太阳能供电）。,200瓦黄光,80,https://cf.shopee.co.th/file/th-11134207-7rasd-m8g03y6bg0osad,http://shopee.co.th/product/354198813/26133027552,灯光,太阳能灯,太阳能投光灯,IVCN2026091816025,39897652324,https://detail.1688.com/offer/960373168778.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,26133027552,80,高销售优先级,1,否,是,是
半月形台灯，适用于美容、水疗、拱形结构，3种可调节色调，美容院，皮肤清洁,罗莎,85,https://cf.shopee.com.br/file/sg-11134201-823pe-mp164swswi69d2,http://shopee.com.br/product/372103398/22199461416,灯光,功能灯,功能灯,IVCN2026091815215,109873645942,相似款：https://detail.1688.com/offer/1029396968408.html?spm=a26352.b28411319/2508.0.0,P1,高销售优先级,22199461416,85,高销售优先级,4,否,是,是
MODI Lampu 太阳能户外灯 PT55 300W/400W/600W 聚光灯/泛光灯 IP67 防水带遥控器,600瓦,209.5,https://cf.shopee.com.my/file/my-11134207-820l6-mrzq02p32tc125,http://shopee.com.my/product/1667849408/49302556995,灯光,太阳能灯,太阳能投光灯,IVCN2026091816659,206343439412,相似款：https://detail.1688.com/offer/939836864197.html?spm=a26352.b28411319/2508.0.0,P1,高销售优先级,49302556995,209.5,高销售优先级,1,否,是,是
套装包含：10 个 1.5 升爆米花桶 + 10 个小猪存钱罐 + 10 个个性化 500 毫升扭扭杯,套装包含：10 个 1.5 升爆米花桶 + 10 个小猪存钱罐 + 10 个个性化 500 毫升扭扭杯,50,https://cf.shopee.com.br/file/br-11134207-7r98o-m4nlcttbaudd05,http://shopee.com.br/product/1333539423/22398124642,派对用品,其他的,,IVCN2026091815269,179713604585,"相似款：https://detail.1688.com/offer/655765236736.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0
https://detail.1688.com/offer/640773077710.html?spm=a26352.13672862.offerlist.35.8beef583D85evC&cosite=-&tracelog=p4p&_p_isad=1&clickid=c40b4f30553f44fca7d8ac950c6de84a&sessionid=fcd7fe17b7160fbc6b87165453829b2c
https://detail.1688.com/offer/593725594583.html?spm=a26352.13672862.offerlist.18.3a2a6ad4bY7aTD&cosite=-&tracelog=p4p&_p_isad=1&clickid=7088d1268cbb4f63a4f89a61cf071bf2&sessionid=9aa750f2fd407390d70646b15b3761e0",P1,高销售优先级,22398124642,50,高销售优先级,1,否,是,是
Ecolum 25W太阳能泛光灯 - CFL52025DL,默认,14,https://cf.shopee.ph/file/ph-11134207-7rasf-m0wudsuareeb36,http://shopee.ph/product/126386977/16758918939,灯光,太阳能灯,太阳能投光灯,IVCN2026091814669,172302799838,,P2,高销售优先级,16758918939,14,高销售优先级,1,否,是,是
48+8 原子频闪灯 1000W，带字母/数字效果，DMX/声控/自动模式 1000W 超级原子灯,48+8 原子频闪灯 1000W，带字母/数字效果，DMX/声控/自动模式 1000W 超级原子灯,180,https://cf.shopee.ph/file/ph-11134207-81zto-mhbbwh8lkk5kda,http://shopee.ph/product/784629008/42850166538,灯光,车灯&车库灯,车灯/车库灯,IVCN2026091816527,260012742258,https://detail.1688.com/offer/805439368313.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21365bc417573856421287781e0ea8&token=EnwlzmphIEfgWIzVoy0tTtb9gXmgyXN6CtzAIIzpWery6zQ5Wp%2FJtZhz%2F6ohVNg0,P0,高销售优先级,42850166538,180,高销售优先级,1,否,是,是
6 件套床上用品（6 英尺羽绒被），100% 纯棉，简约纯色，11 英寸高的边角。,部门，6 英尺，6 件,54.54,https://cf.shopee.co.th/file/th-11134207-81zte-mj22b83z16vbdd,http://shopee.co.th/product/1116614594/19695488489,寝具,其他的,,IVCN2026091814889,214778077660,"相似款：https://detail.1688.com/offer/741948606270.html?spm=a26352.13672862.offerlist.23.35da1e62MPw2tY&cosite=-&tracelog=p4p&_p_isad=1&clickid=7e692434d0544ba7ab8bb564b77712ea&sessionid=3b84e8fc40ff178213a0b64a6e548b25
https://detail.1688.com/offer/547608562239.html?spm=a26352.13672862.offerlist.56.86921e62bfc0tW&offerId=547608562239&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=4996213662692&trace_log=normal&uuid=4bbe028f5c484a1faab550a3cfdd1991&forcePC=1765161819769",P1,高销售优先级,19695488489,54.54,高销售优先级,5,否,是,是
可充电灯，防水1000W可充电灯泡，原装正品，大功率电池，强光输出 [类型1],两盏1000瓦的灯组合。,21.28,https://cf.shopee.vn/file/vn-11134207-81ztc-mol2x5gjr0uj45,http://shopee.vn/product/1270225517/24981564364,灯光,户外景观与庭院照明,庭院立灯/景观灯/地面安装灯/建筑投影灯/建筑安装灯,IVCN2026091815907,310960975309,https://detail.1688.com/offer/1031261772555.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517823608500202857e0d43&token=P9GGzNJPxc3EdXYuGDj%2FYdnSs4t6w6axoN6wkkRqmlFTEudeOpvw8ZDT2GThE%2BNd,P0,高销售优先级,24981564364,21.28,高销售优先级,1,否,是,是
SEEDIQ LED 壁灯，多种款式，Type-C 充电，室内使用，可调光，续航时间 14 小时。,B-黑色-50厘米,68,https://cf.shopee.co.th/file/th-11134207-81zto-mhfxlkmbu87d40,http://shopee.co.th/product/953797407/57152008897,灯光,室内固定照明-其他,筒灯/射灯/镶嵌灯/轨道灯/壁灯/镜前灯/橱窗灯,IVCN2026091816737,345196935652,https://detail.1688.com/offer/1016307613104.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,57152008897,68,高销售优先级,1,否,是,是
360°旋转全方位美容灯！LED冷光延长灯，适用于睫毛嫁接、美甲、纹眉、阴影，落地灯，纹眉灯，睫毛嫁接灯。,白色的,47.88,https://cf.shopee.co.th/file/th-11134207-7r98r-lteohjqw9j7292,http://shopee.co.th/product/1139322153/24620985546,灯光,功能灯,功能灯,IVCN2026091815875,240541449885,https://detail.1688.com/offer/838750602024.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,24620985546,47.88,高销售优先级,1,否,是,是
电动气球充气泵 110V/220V 派对装饰气球充气泵,110伏,21.88,https://cf.shopee.com.br/file/sg-11134201-7rcc0-lr0tbvqd23amd3,http://shopee.com.br/product/487505431/22892820091,派对用品,气球,,IVCN2026091815423,149547803361,https://detail.1688.com/offer/894260063205.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&kjSource=pc&spm=a2639h.30124514.offerlist.i11&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,22892820091,21.88,高销售优先级,1,否,是,是
100W LED灯泡，UFO形状吸顶灯，LED智能灯泡，E27灯座，亮度高，经久耐用，白光，圆形灯泡。,150瓦，暖白光（3000K）,12.32,https://cf.shopee.co.th/file/th-11134207-81ztj-mkangkefu13a95,http://shopee.co.th/product/81245665/29605139296,灯光,室内固定照明-天花灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN2026091816347,129000574473,https://detail.1688.com/offer/779190767712.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,29605139296,12.32,高销售优先级,1,否,是,是
Nytee nyt 黑色 18 英寸 x 28 英寸常规尺寸二合一枕头,Nytee nyt 黑色 18 英寸 x 28 英寸常规尺寸二合一枕头,20.46,https://cf.shopee.ph/file/ph-11134201-7r98y-ltz7b02esbtu5b,http://shopee.ph/product/802674947/22760641446,寝具,枕头,,IVCN2026091815385,128787229229,相似款：https://detail.1688.com/offer/914606760272.html?spm=a26352.13672862.offerlist.19.64c34586KbveyV&cosite=-&tracelog=p4p&_p_isad=1&clickid=ab08742dbdea44d78b416a0f64db8948&sessionid=659151d10d5aa5197e9be4687a141888,P1,高销售优先级,22760641446,20.46,高销售优先级,1,否,是,是
3支装超薄LED灯管，72瓦，120厘米，6500K冷白光，双电压110伏/220伏,3支装超薄LED灯管，72瓦，120厘米，6500K冷白光，双电压110伏/220伏,57.27,https://cf.shopee.com.br/file/br-11134201-820lv-mqxl41moqcxw48,http://shopee.com.br/product/584382977/22698877345,灯光,灯泡/灯管,灯泡/灯管,IVCN2026091815381,109725304758,相似款：https://detail.1688.com/offer/672889624084.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,22698877345,57.27,高销售优先级,1,否,是,是
7个装LED灯丝灯泡，乳白色，6000K，冷白光，双电压，E27灯头，复古装饰灯泡,G80（80毫米×124毫米）,59.54,https://cf.shopee.com.br/file/sg-11134201-8261b-mk2rfcyuyya079,http://shopee.com.br/product/1520231351/58205177344,灯光,灯泡/灯管,灯泡/灯管,IVCN2026091816789,238801206321,相似款：https://detail.1688.com/offer/1014343708333.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b9de517841022587356075e0f1c&token=nQ%2FJW%2BV6osxA5NDSZG%2BTnxfrfFwQxaDGkKXZcXhhTr80hFjX8T7qROQueuBzJkO8,P1,高销售优先级,58205177344,59.54,高销售优先级,2,否,是,是
生日红包现金贺卡，音乐灯光红包贺卡，创意现金红包贺卡，节日礼物,B1（伴有音乐和灯光）,7,https://cf.shopee.ph/file/cn-11134207-820l4-mfv4wybo115bf4,http://shopee.ph/product/472465889/44274345450,派对用品,牌,,IVCN2026091816597,306974652552,https://detail.1688.com/offer/946537054251.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,44274345450,7,高销售优先级,1,否,是,是
横幅、标牌、帆布牌匾，上面可以印上您的作品。,2米 x 50米,25,https://cf.shopee.com.br/file/br-11134207-7r98o-m7vieet04bdg77,http://shopee.com.br/product/916795672/19398105281,派对用品,背景幕布和横幅,,IVCN2026091814867,139649716602,https://detail.1688.com/offer/805093136142.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,19398105281,25,高销售优先级,1,否,是,是
飞利浦 BY239P 高棚灯，60w、100w、150w、200w LED SmartBright 高棚灯，型号 BY239 G4，飞利浦 LED。,150瓦-6500K白光,351.78,https://cf.shopee.co.th/file/th-11134207-81ztj-mhpxknoigpol5d,http://shopee.co.th/product/333417980/22774461127,灯光,工业照明,工矿灯/高棚灯,IVCN2026091815387,99403355150,相似款：https://detail.1688.com/offer/933039382281.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517733010346453473e10d3&token=JXQZt5FQUWiO8mPwCqUVxQDkAEox%2F8Bpdwqh1KuI%2FA5BnlucJeU431lHzQl0%2FKuQ,P1,高销售优先级,22774461127,351.78,高销售优先级,2,否,是,是
沙发枕套娃娃圣诞装饰礼物靠垫套家居，雪人驯鹿圣诞老人玩具,雪人,13.9,https://cf.shopee.com.br/file/sg-11134201-7req3-m1qgpq2y21zy90,http://shopee.com.br/product/1232450761/28815484607,寝具,床单、枕套和抱枕套,,IVCN2026091816247,178496251954,https://detail.1688.com/offer/826357401704.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,28815484607,13.9,高销售优先级,1,否,是,是
双电压台灯，卧室床头灯，现代装饰。,KIT 2 ABAJUR,13.8,https://cf.shopee.com.br/file/br-11134207-7r98o-may4kw6c53tb12,http://shopee.com.br/product/871337106/23796417260,灯光,室内移动照明,台灯/落地灯/夹子灯/学习灯/小夜灯,IVCN2026091815727,199176056916,相似款：https://detail.1688.com/offer/1046970941232.html?spm=a26352.b28411319/2508.0.0,P1,高销售优先级,23796417260,13.8,高销售优先级,1,否,是,是
落地式气球支架，1.80厘米，19个支点，气球装饰,2支持,7.6,https://cf.shopee.com.br/file/br-11134207-7r98o-m9zzuhpn5l369a,http://shopee.com.br/product/397370088/22192836701,派对用品,气球,,IVCN2026091815187,219607561524,https://detail.1688.com/offer/659521832305.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A212bc12a17503862511708283e198d&token=qCsVoIp57ls65LYwWpxmUeXwh1IbWBq29h53FZNLe9xi%2FQQiiucypVgrIygXXVck&tracelog=cps&clickid=c4f83f19e028e9ae40af557d8086c1ca&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDCE3F3169E663E931D038FAB8A7BBE35C565A5042A6DDBE0E80FC8C1CD891105707EEF6D6099BA67CE2BA95CC4F9A8AC07D582A49D8FFD3055A3C17055704D85E2D0469F74D6D58E84BA5120EB3C19A997A555E5C070DF98F2418236E0CE9B8856ADC089D9BA0586ABBE7B210FEAE5E75CEFB56D2F35BF9899,P0,高销售优先级,22192836701,7.6,高销售优先级,1,否,是,是
磁性底座灯，机加工车间灯，机械照明灯，LED灯泡，可调节磁性底座，磁力强劲。,磁性底座灯，机加工车间灯，机械照明灯，LED灯泡，可调节磁性底座，磁力强劲。,40,https://cf.shopee.co.th/file/th-11134207-23030-4dl8ny3aosov92,http://shopee.co.th/product/959630772/19076457412,灯光,工业照明,工矿灯/高棚灯,IVCN2026091814819,184072445220,相似款：https://detail.1688.com/offer/632162316019.html?spm=a26352.b28411319/2508.0.0,P1,高销售优先级,19076457412,40,高销售优先级,1,否,是,是
（100 件）一次性塑料蛋糕铲、蛋糕勺和蛋糕刀。,100 件,12.54,https://cf.shopee.co.th/file/th-11134207-81zth-meoea5q4qpl1c2,http://shopee.co.th/product/217018512/8741510126,派对用品,一次性餐具,,IVCN2026091814423,301563295300,https://detail.1688.com/offer/626607970702.html?spm=a26352.b28411319/2508.0.0.74ad1e62Gxf35f,P0,高销售优先级,8741510126,12.54,高销售优先级,1,否,是,是
